2014-12-25 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
2014-12-28 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
2014-12-31 00:00 9999-99-99 99:99      0.189 -9999 -999.99     8 -9 -99999999
2015-01-03 00:00 9999-99-99 99:99      0.171 -9999 -999.99     8 -9 -99999999
2015-01-06 00:00 9999-99-99 99:99      0.147 -9999 -999.99     8 -9 -99999999
2015-01-09 00:00 9999-99-99 99:99      0.281 -9999 -999.99     8 -9 -99999999
2015-01-12 00:00 9999-99-99 99:99      0.246 -9999 -999.99     8 -9 -99999999
2015-01-15 00:00 9999-99-99 99:99      0.351 -9999 -999.99     8 -9 -99999999
2015-01-18 00:00 9999-99-99 99:99      0.284 -9999 -999.99     8 -9 -99999999
2015-01-21 00:00 9999-99-99 99:99      0.199 -9999 -999.99     8 -9 -99999999
2015-01-24 00:00 9999-99-99 99:99      0.256 -9999 -999.99     8 -9 -99999999
2015-01-27 00:00 9999-99-99 99:99      0.252 -9999 -999.99     8 -9 -99999999
2015-01-30 00:00 9999-99-99 99:99      0.261 -9999 -999.99     8 -9 -99999999
2015-02-02 00:00 9999-99-99 99:99      0.260 -9999 -999.99     8 -9 -99999999
2015-02-05 00:00 9999-99-99 99:99      0.635 -9999 -999.99     8 -9 -99999999
2015-02-08 00:00 9999-99-99 99:99      0.568 -9999 -999.99     8 -9 -99999999
2015-02-11 00:00 9999-99-99 99:99      0.343 -9999 -999.99     8 -9 -99999999
2015-02-14 00:00 9999-99-99 99:99      0.337 -9999 -999.99     8 -9 -99999999
2015-02-17 00:00 9999-99-99 99:99      0.323 -9999 -999.99     8 -9 -99999999
2015-02-20 00:00 9999-99-99 99:99      0.241 -9999 -999.99     8 -9 -99999999
2015-02-23 00:00 9999-99-99 99:99      0.231 -9999 -999.99     8 -9 -99999999
2015-02-26 00:00 9999-99-99 99:99      0.250 -9999 -999.99     8 -9 -99999999
2015-03-01 00:00 9999-99-99 99:99      0.200 -9999 -999.99     8 -9 -99999999
2015-03-04 00:00 9999-99-99 99:99      0.234 -9999 -999.99     8 -9 -99999999
2015-03-07 00:00 9999-99-99 99:99      0.271 -9999 -999.99     8 -9 -99999999
2015-03-10 00:00 9999-99-99 99:99      0.200 -9999 -999.99     8 -9 -99999999
2015-03-13 00:00 9999-99-99 99:99      0.324 -9999 -999.99     8 -9 -99999999
2015-03-16 00:00 9999-99-99 99:99      0.206 -9999 -999.99     8 -9 -99999999
2015-03-19 00:00 9999-99-99 99:99      0.355 -9999 -999.99     8 -9 -99999999
2015-03-22 00:00 9999-99-99 99:99      0.676 -9999 -999.99     8 -9 -99999999
2015-03-25 00:00 9999-99-99 99:99      0.217 -9999 -999.99     8 -9 -99999999
2015-03-28 00:00 9999-99-99 99:99      0.525 -9999 -999.99     8 -9 -99999999
2015-03-31 00:00 9999-99-99 99:99      0.583 -9999 -999.99     8 -9 -99999999
2015-04-03 00:00 9999-99-99 99:99      0.189 -9999 -999.99     8 -9 -99999999
2015-04-06 00:00 9999-99-99 99:99      0.436 -9999 -999.99     8 -9 -99999999
2015-04-09 00:00 9999-99-99 99:99      0.359 -9999 -999.99     8 -9 -99999999
2015-04-12 00:00 9999-99-99 99:99      0.243 -9999 -999.99     8 -9 -99999999
2015-04-15 00:00 9999-99-99 99:99      0.756 -9999 -999.99     8 -9 -99999999
2015-04-18 00:00 9999-99-99 99:99      0.646 -9999 -999.99     8 -9 -99999999
2015-04-21 00:00 9999-99-99 99:99      0.384 -9999 -999.99     8 -9 -99999999
2015-04-24 00:00 9999-99-99 99:99      1.131 -9999 -999.99     8 -9 -99999999
2015-04-27 00:00 9999-99-99 99:99      0.340 -9999 -999.99     8 -9 -99999999
2015-04-30 00:00 9999-99-99 99:99      0.638 -9999 -999.99     8 -9 -99999999
2015-05-03 00:00 9999-99-99 99:99      0.992 -9999 -999.99     8 -9 -99999999
2015-05-06 00:00 9999-99-99 99:99      0.483 -9999 -999.99     8 -9 -99999999
2015-05-09 00:00 9999-99-99 99:99      0.093 -9999 -999.99     8 -9 -99999999
2015-05-12 00:00 9999-99-99 99:99      0.548 -9999 -999.99     8 -9 -99999999
2015-05-15 00:00 9999-99-99 99:99      0.289 -9999 -999.99     8 -9 -99999999
2015-05-18 00:00 9999-99-99 99:99      0.298 -9999 -999.99     8 -9 -99999999
2015-05-21 00:00 9999-99-99 99:99      0.223 -9999 -999.99     8 -9 -99999999
2015-05-24 00:00 9999-99-99 99:99      0.162 -9999 -999.99     8 -9 -99999999
2015-05-27 00:00 9999-99-99 99:99      0.677 -9999 -999.99     8 -9 -99999999
2015-05-30 00:00 9999-99-99 99:99      0.349 -9999 -999.99     8 -9 -99999999
2015-06-02 00:00 9999-99-99 99:99      0.526 -9999 -999.99     8 -9 -99999999
2015-06-05 00:00 9999-99-99 99:99      0.768 -9999 -999.99     8 -9 -99999999
2015-06-08 00:00 9999-99-99 99:99      0.841 -9999 -999.99     8 -9 -99999999
2015-06-11 00:00 9999-99-99 99:99      5.130 -9999 -999.99     8 -9 -99999999
2015-06-14 00:00 9999-99-99 99:99      0.607 -9999 -999.99     8 -9 -99999999
2015-06-17 00:00 9999-99-99 99:99      0.577 -9999 -999.99     8 -9 -99999999
2015-06-20 00:00 9999-99-99 99:99      0.554 -9999 -999.99     8 -9 -99999999
2015-06-23 00:00 9999-99-99 99:99      0.880 -9999 -999.99     8 -9 -99999999
2015-06-26 00:00 9999-99-99 99:99      0.671 -9999 -999.99     8 -9 -99999999
2015-06-29 00:00 9999-99-99 99:99      1.065 -9999 -999.99     8 -9 -99999999
2015-07-02 00:00 9999-99-99 99:99      4.643 -9999 -999.99     8 -9 -99999999
2015-07-05 00:00 9999-99-99 99:99      2.715 -9999 -999.99     8 -9 -99999999
2015-07-08 00:00 9999-99-99 99:99      6.016 -9999 -999.99     8 -9 -99999999
2015-07-11 00:00 9999-99-99 99:99      0.680 -9999 -999.99     8 -9 -99999999
2015-07-14 00:00 9999-99-99 99:99      1.692 -9999 -999.99     8 -9 -99999999
2015-07-17 00:00 9999-99-99 99:99      1.024 -9999 -999.99     8 -9 -99999999
2015-07-20 00:00 9999-99-99 99:99      0.917 -9999 -999.99     8 -9 -99999999
2015-07-23 00:00 9999-99-99 99:99      0.768 -9999 -999.99     8 -9 -99999999
2015-07-26 00:00 9999-99-99 99:99      1.126 -9999 -999.99     8 -9 -99999999
2015-07-29 00:00 9999-99-99 99:99      0.895 -9999 -999.99     8 -9 -99999999
2015-08-01 00:00 9999-99-99 99:99      1.056 -9999 -999.99     8 -9 -99999999
2015-08-04 00:00 9999-99-99 99:99      1.292 -9999 -999.99     8 -9 -99999999
2015-08-07 00:00 9999-99-99 99:99      2.288 -9999 -999.99     8 -9 -99999999
2015-08-10 00:00 9999-99-99 99:99      0.951 -9999 -999.99     8 -9 -99999999
2015-08-13 00:00 9999-99-99 99:99      1.086 -9999 -999.99     8 -9 -99999999
2015-08-16 00:00 9999-99-99 99:99      4.438 -9999 -999.99     8 -9 -99999999
2015-08-19 00:00 9999-99-99 99:99      0.707 -9999 -999.99     8 -9 -99999999
2015-08-22 00:00 9999-99-99 99:99      5.639 -9999 -999.99     8 -9 -99999999
2015-08-25 00:00 9999-99-99 99:99      1.511 -9999 -999.99     8 -9 -99999999
2015-08-28 00:00 9999-99-99 99:99      2.569 -9999 -999.99     8 -9 -99999999
2015-08-31 00:00 9999-99-99 99:99      8.353 -9999 -999.99     8 -9 -99999999
2015-09-03 00:00 9999-99-99 99:99      0.867 -9999 -999.99     8 -9 -99999999
2015-09-06 00:00 9999-99-99 99:99      0.646 -9999 -999.99     8 -9 -99999999
2015-09-09 00:00 9999-99-99 99:99      0.657 -9999 -999.99     8 -9 -99999999
2015-09-12 00:00 9999-99-99 99:99      0.628 -9999 -999.99     8 -9 -99999999
2015-09-15 00:00 9999-99-99 99:99      1.593 -9999 -999.99     8 -9 -99999999
2015-09-18 00:00 9999-99-99 99:99      0.907 -9999 -999.99     8 -9 -99999999
2015-09-21 00:00 9999-99-99 99:99      0.642 -9999 -999.99     8 -9 -99999999
2015-09-24 00:00 9999-99-99 99:99      0.410 -9999 -999.99     8 -9 -99999999
2015-09-27 00:00 9999-99-99 99:99      1.331 -9999 -999.99     8 -9 -99999999
2015-09-30 00:00 9999-99-99 99:99      0.914 -9999 -999.99     8 -9 -99999999
2015-10-03 00:00 9999-99-99 99:99      0.804 -9999 -999.99     8 -9 -99999999
2015-10-06 00:00 9999-99-99 99:99      1.115 -9999 -999.99     8 -9 -99999999
2015-10-09 00:00 9999-99-99 99:99      2.286 -9999 -999.99     8 -9 -99999999
2015-10-12 00:00 9999-99-99 99:99      0.379 -9999 -999.99     8 -9 -99999999
2015-10-15 00:00 9999-99-99 99:99      0.767 -9999 -999.99     8 -9 -99999999
2015-10-18 00:00 9999-99-99 99:99      1.075 -9999 -999.99     8 -9 -99999999
2015-10-21 00:00 9999-99-99 99:99      0.639 -9999 -999.99     8 -9 -99999999
2015-10-24 00:00 9999-99-99 99:99      1.279 -9999 -999.99     8 -9 -99999999
2015-10-27 00:00 9999-99-99 99:99      0.791 -9999 -999.99     8 -9 -99999999
2015-10-30 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
2015-11-02 00:00 9999-99-99 99:99      0.414 -9999 -999.99     8 -9 -99999999
2015-11-05 00:00 9999-99-99 99:99      0.734 -9999 -999.99     8 -9 -99999999
2015-11-08 00:00 9999-99-99 99:99      0.550 -9999 -999.99     8 -9 -99999999
2015-11-11 00:00 9999-99-99 99:99      0.327 -9999 -999.99     8 -9 -99999999
2015-11-14 00:00 9999-99-99 99:99      0.258 -9999 -999.99     8 -9 -99999999
2015-11-17 00:00 9999-99-99 99:99      0.387 -9999 -999.99     8 -9 -99999999
2015-11-20 00:00 9999-99-99 99:99      0.340 -9999 -999.99     8 -9 -99999999
2015-11-23 00:00 9999-99-99 99:99      0.551 -9999 -999.99     8 -9 -99999999
2015-11-26 00:00 9999-99-99 99:99      0.205 -9999 -999.99     8 -9 -99999999
2015-11-29 00:00 9999-99-99 99:99      0.454 -9999 -999.99     8 -9 -99999999
2015-12-02 00:00 9999-99-99 99:99      0.549 -9999 -999.99     8 -9 -99999999
2015-12-05 00:00 9999-99-99 99:99      0.356 -9999 -999.99     8 -9 -99999999
2015-12-08 00:00 9999-99-99 99:99      0.358 -9999 -999.99     8 -9 -99999999
2015-12-11 00:00 9999-99-99 99:99      0.403 -9999 -999.99     8 -9 -99999999
2015-12-14 00:00 9999-99-99 99:99      0.045 -9999 -999.99     8 -9 -99999999
2015-12-17 00:00 9999-99-99 99:99      1.535 -9999 -999.99     8 -9 -99999999
2015-12-20 00:00 9999-99-99 99:99      0.056 -9999 -999.99     8 -9 -99999999
2015-12-23 00:00 9999-99-99 99:99      0.299 -9999 -999.99     8 -9 -99999999
2015-12-26 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
2015-12-29 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
2016-01-01 00:00 9999-99-99 99:99      0.384 -9999 -999.99     8 -9 -99999999
2016-01-04 00:00 9999-99-99 99:99      0.413 -9999 -999.99     8 -9 -99999999
2016-01-07 00:00 9999-99-99 99:99      0.226 -9999 -999.99     8 -9 -99999999
2016-01-10 00:00 9999-99-99 99:99      0.778 -9999 -999.99     8 -9 -99999999
2016-01-13 00:00 9999-99-99 99:99      0.306 -9999 -999.99     8 -9 -99999999
2016-01-16 00:00 9999-99-99 99:99      0.355 -9999 -999.99     8 -9 -99999999
2016-01-19 00:00 9999-99-99 99:99      0.266 -9999 -999.99     8 -9 -99999999
2016-01-22 00:00 9999-99-99 99:99      0.258 -9999 -999.99     8 -9 -99999999
2016-01-25 00:00 9999-99-99 99:99      0.267 -9999 -999.99     8 -9 -99999999
2016-01-28 00:00 9999-99-99 99:99      0.435 -9999 -999.99     8 -9 -99999999
2016-01-31 00:00 9999-99-99 99:99      0.152 -9999 -999.99     8 -9 -99999999
2016-02-03 00:00 9999-99-99 99:99      0.509 -9999 -999.99     8 -9 -99999999
2016-02-06 00:00 9999-99-99 99:99      0.256 -9999 -999.99     8 -9 -99999999
2016-02-09 00:00 9999-99-99 99:99      0.172 -9999 -999.99     8 -9 -99999999
2016-02-12 00:00 9999-99-99 99:99      0.381 -9999 -999.99     8 -9 -99999999
2016-02-15 00:00 9999-99-99 99:99      0.082 -9999 -999.99     8 -9 -99999999
2016-02-18 00:00 9999-99-99 99:99      0.486 -9999 -999.99     8 -9 -99999999
2016-02-21 00:00 9999-99-99 99:99      0.139 -9999 -999.99     8 -9 -99999999
2016-02-24 00:00 9999-99-99 99:99      0.172 -9999 -999.99     8 -9 -99999999
2016-02-27 00:00 9999-99-99 99:99      0.324 -9999 -999.99     8 -9 -99999999
2016-03-01 00:00 9999-99-99 99:99      0.068 -9999 -999.99     8 -9 -99999999
2016-03-04 00:00 9999-99-99 99:99      0.342 -9999 -999.99     8 -9 -99999999
2016-03-07 00:00 9999-99-99 99:99      0.383 -9999 -999.99     8 -9 -99999999
2016-03-10 00:00 9999-99-99 99:99      0.384 -9999 -999.99     8 -9 -99999999
2016-03-13 00:00 9999-99-99 99:99      0.381 -9999 -999.99     8 -9 -99999999
2016-03-16 00:00 9999-99-99 99:99      0.069 -9999 -999.99     8 -9 -99999999
2016-03-19 00:00 9999-99-99 99:99      0.107 -9999 -999.99     8 -9 -99999999
2016-03-22 00:00 9999-99-99 99:99      0.639 -9999 -999.99     8 -9 -99999999
2016-03-25 00:00 9999-99-99 99:99      0.405 -9999 -999.99     8 -9 -99999999
2016-03-28 00:00 9999-99-99 99:99      0.195 -9999 -999.99     8 -9 -99999999
2016-03-31 00:00 9999-99-99 99:99      0.144 -9999 -999.99     8 -9 -99999999
2016-04-03 00:00 9999-99-99 99:99      0.641 -9999 -999.99     8 -9 -99999999
2016-04-06 00:00 9999-99-99 99:99      0.195 -9999 -999.99     8 -9 -99999999
2016-04-09 00:00 9999-99-99 99:99      0.399 -9999 -999.99     8 -9 -99999999
2016-04-12 00:00 9999-99-99 99:99      0.558 -9999 -999.99     8 -9 -99999999
2016-04-15 00:00 9999-99-99 99:99      0.331 -9999 -999.99     8 -9 -99999999
2016-04-18 00:00 9999-99-99 99:99      0.054 -9999 -999.99     8 -9 -99999999
2016-04-21 00:00 9999-99-99 99:99      0.723 -9999 -999.99     8 -9 -99999999
2016-04-24 00:00 9999-99-99 99:99      0.378 -9999 -999.99     8 -9 -99999999
2016-04-27 00:00 9999-99-99 99:99      0.148 -9999 -999.99     8 -9 -99999999
2016-04-30 00:00 9999-99-99 99:99      0.539 -9999 -999.99     8 -9 -99999999
2016-05-03 00:00 9999-99-99 99:99      0.646 -9999 -999.99     8 -9 -99999999
2016-05-06 00:00 9999-99-99 99:99      1.999 -9999 -999.99     8 -9 -99999999
2016-05-09 00:00 9999-99-99 99:99      1.541 -9999 -999.99     8 -9 -99999999
2016-05-12 00:00 9999-99-99 99:99      2.917 -9999 -999.99     8 -9 -99999999
2016-05-15 00:00 9999-99-99 99:99      0.215 -9999 -999.99     8 -9 -99999999
2016-05-18 00:00 9999-99-99 99:99      0.874 -9999 -999.99     8 -9 -99999999
2016-05-21 00:00 9999-99-99 99:99      0.829 -9999 -999.99     8 -9 -99999999
2016-05-24 00:00 9999-99-99 99:99      0.509 -9999 -999.99     8 -9 -99999999
2016-05-27 00:00 9999-99-99 99:99      0.427 -9999 -999.99     8 -9 -99999999
2016-05-30 00:00 9999-99-99 99:99      1.124 -9999 -999.99     8 -9 -99999999
2016-06-02 00:00 9999-99-99 99:99      0.964 -9999 -999.99     8 -9 -99999999
2016-06-05 00:00 9999-99-99 99:99      0.650 -9999 -999.99     8 -9 -99999999
2016-06-08 00:00 9999-99-99 99:99      1.338 -9999 -999.99     8 -9 -99999999
2016-06-11 00:00 9999-99-99 99:99      1.554 -9999 -999.99     8 -9 -99999999
2016-06-14 00:00 9999-99-99 99:99      0.968 -9999 -999.99     8 -9 -99999999
2016-06-17 00:00 9999-99-99 99:99      1.408 -9999 -999.99     8 -9 -99999999
2016-06-20 00:00 9999-99-99 99:99      0.723 -9999 -999.99     8 -9 -99999999
2016-06-23 00:00 9999-99-99 99:99      1.160 -9999 -999.99     8 -9 -99999999
2016-06-26 00:00 9999-99-99 99:99      1.137 -9999 -999.99     8 -9 -99999999
2016-06-29 00:00 9999-99-99 99:99      1.347 -9999 -999.99     8 -9 -99999999
2016-07-02 00:00 9999-99-99 99:99      0.801 -9999 -999.99     8 -9 -99999999
2016-07-05 00:00 9999-99-99 99:99      1.329 -9999 -999.99     8 -9 -99999999
2016-07-08 00:00 9999-99-99 99:99      1.219 -9999 -999.99     8 -9 -99999999
2016-07-11 00:00 9999-99-99 99:99      0.832 -9999 -999.99     8 -9 -99999999
2016-07-14 00:00 9999-99-99 99:99      0.904 -9999 -999.99     8 -9 -99999999
2016-07-17 00:00 9999-99-99 99:99      1.134 -9999 -999.99     8 -9 -99999999
2016-07-20 00:00 9999-99-99 99:99      1.044 -9999 -999.99     8 -9 -99999999
2016-07-23 00:00 9999-99-99 99:99      1.238 -9999 -999.99     8 -9 -99999999
2016-07-26 00:00 9999-99-99 99:99      1.150 -9999 -999.99     8 -9 -99999999
2016-07-29 00:00 9999-99-99 99:99      0.909 -9999 -999.99     8 -9 -99999999
2016-08-01 00:00 9999-99-99 99:99      1.386 -9999 -999.99     8 -9 -99999999
2016-08-04 00:00 9999-99-99 99:99      1.167 -9999 -999.99     8 -9 -99999999
2016-08-07 00:00 9999-99-99 99:99      0.967 -9999 -999.99     8 -9 -99999999
2016-08-10 00:00 9999-99-99 99:99      1.061 -9999 -999.99     8 -9 -99999999
2016-08-13 00:00 9999-99-99 99:99      0.845 -9999 -999.99     8 -9 -99999999
2016-08-16 00:00 9999-99-99 99:99      0.904 -9999 -999.99     8 -9 -99999999
2016-08-19 00:00 9999-99-99 99:99      1.434 -9999 -999.99     8 -9 -99999999
2016-08-22 00:00 9999-99-99 99:99      1.624 -9999 -999.99     8 -9 -99999999
2016-08-25 00:00 9999-99-99 99:99      0.526 -9999 -999.99     8 -9 -99999999
2016-08-28 00:00 9999-99-99 99:99      1.540 -9999 -999.99     8 -9 -99999999
2016-08-31 00:00 9999-99-99 99:99      1.256 -9999 -999.99     8 -9 -99999999
2016-09-03 00:00 9999-99-99 99:99      1.251 -9999 -999.99     8 -9 -99999999
2016-09-06 00:00 9999-99-99 99:99      0.897 -9999 -999.99     8 -9 -99999999
2016-09-09 00:00 9999-99-99 99:99      0.790 -9999 -999.99     8 -9 -99999999
2016-09-12 00:00 9999-99-99 99:99      0.565 -9999 -999.99     8 -9 -99999999
2016-09-15 00:00 9999-99-99 99:99      0.783 -9999 -999.99     8 -9 -99999999
2016-09-18 00:00 9999-99-99 99:99      0.855 -9999 -999.99     8 -9 -99999999
2016-09-21 00:00 9999-99-99 99:99      1.375 -9999 -999.99     8 -9 -99999999
2016-09-24 00:00 9999-99-99 99:99      0.691 -9999 -999.99     8 -9 -99999999
2016-09-27 00:00 9999-99-99 99:99      0.633 -9999 -999.99     8 -9 -99999999
2016-09-30 00:00 9999-99-99 99:99      1.509 -9999 -999.99     8 -9 -99999999
2016-10-03 00:00 9999-99-99 99:99      1.636 -9999 -999.99     8 -9 -99999999
2016-10-06 00:00 9999-99-99 99:99      0.772 -9999 -999.99     8 -9 -99999999
2016-10-09 00:00 9999-99-99 99:99      0.639 -9999 -999.99     8 -9 -99999999
2016-10-12 00:00 9999-99-99 99:99      0.267 -9999 -999.99     8 -9 -99999999
2016-10-15 00:00 9999-99-99 99:99      0.346 -9999 -999.99     8 -9 -99999999
2016-10-18 00:00 9999-99-99 99:99      0.321 -9999 -999.99     8 -9 -99999999
2016-10-21 00:00 9999-99-99 99:99      0.794 -9999 -999.99     8 -9 -99999999
2016-10-24 00:00 9999-99-99 99:99      1.055 -9999 -999.99     8 -9 -99999999
2016-10-27 00:00 9999-99-99 99:99      0.644 -9999 -999.99     8 -9 -99999999
2016-10-30 00:00 9999-99-99 99:99      0.517 -9999 -999.99     8 -9 -99999999
2016-11-02 00:00 9999-99-99 99:99      0.433 -9999 -999.99     8 -9 -99999999
2016-11-05 00:00 9999-99-99 99:99      0.575 -9999 -999.99     8 -9 -99999999
2016-11-08 00:00 9999-99-99 99:99      0.436 -9999 -999.99     8 -9 -99999999
2016-11-11 00:00 9999-99-99 99:99      0.632 -9999 -999.99     8 -9 -99999999
2016-11-14 00:00 9999-99-99 99:99      1.778 -9999 -999.99     8 -9 -99999999
2016-11-17 00:00 9999-99-99 99:99      0.289 -9999 -999.99     8 -9 -99999999
2016-11-20 00:00 9999-99-99 99:99      0.521 -9999 -999.99     8 -9 -99999999
2016-11-23 00:00 9999-99-99 99:99      0.381 -9999 -999.99     8 -9 -99999999
2016-11-26 00:00 9999-99-99 99:99      0.337 -9999 -999.99     8 -9 -99999999
2016-11-29 00:00 9999-99-99 99:99      0.353 -9999 -999.99     8 -9 -99999999
2016-12-02 00:00 9999-99-99 99:99      0.602 -9999 -999.99     8 -9 -99999999
2016-12-05 00:00 9999-99-99 99:99      0.415 -9999 -999.99     8 -9 -99999999
2016-12-08 00:00 9999-99-99 99:99      0.518 -9999 -999.99     8 -9 -99999999
2016-12-11 00:00 9999-99-99 99:99      0.697 -9999 -999.99     8 -9 -99999999
2016-12-14 00:00 9999-99-99 99:99      0.416 -9999 -999.99     8 -9 -99999999
2016-12-17 00:00 9999-99-99 99:99      0.654 -9999 -999.99     8 -9 -99999999
2016-12-20 00:00 9999-99-99 99:99      0.384 -9999 -999.99     8 -9 -99999999
2016-12-23 00:00 9999-99-99 99:99      0.659 -9999 -999.99     8 -9 -99999999
2016-12-26 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
2016-12-29 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
2017-01-01 00:00 9999-99-99 99:99      0.306 -9999    0.08     8 -9 -99999999
2017-01-04 00:00 9999-99-99 99:99      0.398 -9999    0.09     8 -9 -99999999
2017-01-07 00:00 9999-99-99 99:99      0.495 -9999    0.09     8 -9 -99999999
2017-01-10 00:00 9999-99-99 99:99      0.658 -9999    0.10     8 -9 -99999999
2017-01-13 00:00 9999-99-99 99:99      0.851 -9999    0.11     8 -9 -99999999
2017-01-16 00:00 9999-99-99 99:99      0.483 -9999    0.09     8 -9 -99999999
2017-01-19 00:00 9999-99-99 99:99      0.779 -9999    0.10     8 -9 -99999999
2017-01-22 00:00 9999-99-99 99:99      0.431 -9999    0.09     8 -9 -99999999
2017-01-25 00:00 9999-99-99 99:99      0.175 -9999    0.08     8 -9 -99999999
2017-01-28 00:00 9999-99-99 99:99      0.213 -9999    0.08     8 -9 -99999999
2017-01-31 00:00 9999-99-99 99:99      0.210 -9999    0.08     8 -9 -99999999
2017-02-03 00:00 9999-99-99 99:99      0.240 -9999    0.08     8 -9 -99999999
2017-02-06 00:00 9999-99-99 99:99      0.435 -9999    0.09     8 -9 -99999999
2017-02-09 00:00 9999-99-99 99:99      0.523 -9999    0.09     8 -9 -99999999
2017-02-12 00:00 9999-99-99 99:99      0.311 -9999    0.08     8 -9 -99999999
2017-02-15 00:00 9999-99-99 99:99      0.466 -9999    0.08     8 -9 -99999999
2017-02-18 00:00 9999-99-99 99:99      0.339 -9999    0.08     8 -9 -99999999
2017-02-21 00:00 9999-99-99 99:99      0.360 -9999    0.08     8 -9 -99999999
2017-02-24 00:00 9999-99-99 99:99      0.243 -9999    0.08     8 -9 -99999999
2017-02-27 00:00 9999-99-99 99:99      0.313 -9999    0.08     8 -9 -99999999
2017-03-02 00:00 9999-99-99 99:99      0.341 -9999    0.06     8 -9 -99999999
2017-03-05 00:00 9999-99-99 99:99      0.447 -9999    0.07     8 -9 -99999999
2017-03-08 00:00 9999-99-99 99:99      0.272 -9999    0.06     8 -9 -99999999
2017-03-11 00:00 9999-99-99 99:99      0.483 -9999    0.07     8 -9 -99999999
2017-03-14 00:00 9999-99-99 99:99      0.858 -9999    0.09     8 -9 -99999999
2017-03-17 00:00 9999-99-99 99:99      0.216 -9999    0.05     8 -9 -99999999
2017-03-20 00:00 9999-99-99 99:99      0.249 -9999    0.06     8 -9 -99999999
2017-03-23 00:00 9999-99-99 99:99      1.658 -9999    0.16     8 -9 -99999999
2017-03-26 00:00 9999-99-99 99:99      0.290 -9999    0.06     8 -9 -99999999
2017-03-29 00:00 9999-99-99 99:99      0.404 -9999    0.06     8 -9 -99999999
2017-04-01 00:00 9999-99-99 99:99      0.419 -9999    0.08     8 -9 -99999999
2017-04-04 00:00 9999-99-99 99:99      0.167 -9999    0.07     8 -9 -99999999
2017-04-07 00:00 9999-99-99 99:99      0.431 -9999    0.08     8 -9 -99999999
2017-04-10 00:00 9999-99-99 99:99      0.162 -9999    0.07     8 -9 -99999999
2017-04-13 00:00 9999-99-99 99:99      2.675 -9999    0.25     8 -9 -99999999
2017-04-16 00:00 9999-99-99 99:99      0.366 -9999    0.07     8 -9 -99999999
2017-04-19 00:00 9999-99-99 99:99      0.450 -9999    0.08     8 -9 -99999999
2017-04-22 00:00 9999-99-99 99:99      0.411 -9999    0.08     8 -9 -99999999
2017-04-25 00:00 9999-99-99 99:99      0.119 -9999    0.07     8 -9 -99999999
2017-04-28 00:00 9999-99-99 99:99      0.614 -9999    0.09     8 -9 -99999999
2017-05-01 00:00 9999-99-99 99:99      0.350 -9999    0.06     8 -9 -99999999
2017-05-04 00:00 9999-99-99 99:99      0.519 -9999    0.07     8 -9 -99999999
2017-05-07 00:00 9999-99-99 99:99      0.963 -9999    0.10     8 -9 -99999999
2017-05-10 00:00 9999-99-99 99:99      0.676 -9999    0.08     8 -9 -99999999
2017-05-13 00:00 9999-99-99 99:99      0.734 -9999    0.08     8 -9 -99999999
2017-05-16 00:00 9999-99-99 99:99      0.596 -9999    0.07     8 -9 -99999999
2017-05-19 00:00 9999-99-99 99:99      0.601 -9999    0.07     8 -9 -99999999
2017-05-22 00:00 9999-99-99 99:99      0.575 -9999    0.07     8 -9 -99999999
2017-05-25 00:00 9999-99-99 99:99      0.637 -9999    0.07     8 -9 -99999999
2017-05-28 00:00 9999-99-99 99:99      0.861 -9999    0.09     8 -9 -99999999
2017-05-31 00:00 9999-99-99 99:99      0.780 -9999    0.08     8 -9 -99999999
2017-06-03 00:00 9999-99-99 99:99      0.726 -9999    0.08     8 -9 -99999999
2017-06-06 00:00 9999-99-99 99:99      0.843 -9999    0.09     8 -9 -99999999
2017-06-09 00:00 9999-99-99 99:99      1.088 -9999    0.11     8 -9 -99999999
2017-06-12 00:00 9999-99-99 99:99      0.915 -9999    0.10     8 -9 -99999999
2017-06-15 00:00 9999-99-99 99:99      0.870 -9999    0.09     8 -9 -99999999
2017-06-18 00:00 9999-99-99 99:99      0.412 -9999    0.06     8 -9 -99999999
2017-06-21 00:00 9999-99-99 99:99      1.118 -9999    0.11     8 -9 -99999999
2017-06-24 00:00 9999-99-99 99:99      0.613 -9999    0.07     8 -9 -99999999
2017-06-27 00:00 9999-99-99 99:99      1.487 -9999    0.14     8 -9 -99999999
2017-06-30 00:00 9999-99-99 99:99      0.838 -9999    0.09     8 -9 -99999999
2017-07-03 00:00 9999-99-99 99:99      0.829 -9999    0.09     8 -9 -99999999
2017-07-06 00:00 9999-99-99 99:99      1.554 -9999    0.15     8 -9 -99999999
2017-07-09 00:00 9999-99-99 99:99      1.635 -9999    0.16     8 -9 -99999999
2017-07-12 00:00 9999-99-99 99:99      1.612 -9999    0.15     8 -9 -99999999
2017-07-15 00:00 9999-99-99 99:99      1.221 -9999    0.12     8 -9 -99999999
